dt,event,cnt_id,cnt_type,location_name,end_location_name
2006-03-06,Отправлен_по_ЖД,BUTU7130462,20,Санкт-Петербург,Москва
2006-03-08,Прибыл_по_ЖД,BUTU7130462,20,Москва,
2006-03-10,Отправлен_грузополучателю,BUTU7130462,20,Москва,
2006-03-16,Прибыл_свободным,BUTU7130462,20,Москва,
2006-03-29,Передан_на_погрузку,BUTU7130462,20,Москва,
2006-03-29,Прибыл_груженый,BUTU7130462,20,Москва,
2006-03-30,Отправлен_по_ЖД,BUTU7130462,20,Москва,Владивосток
2006-04-13,Прибыл_по_ЖД,BUTU7130462,20,Владивосток,
2006-04-16,Отправлен_грузополучателю,BUTU7130462,20,Владивосток,
2006-05-02,Прибыл_свободным,BUTU7130462,20,Владивосток,
2006-06-26,Передан_на_погрузку,BUTU7130462,20,Владивосток,
2006-07-05,Прибыл_груженый,BUTU7130462,20,Владивосток,
2006-07-08,Отправлен_по_ЖД,BUTU7130462,20,Владивосток,Москва
2006-07-23,Прибыл_по_ЖД,BUTU7130462,20,Москва,
2006-07-25,Отправлен_грузополучателю,BUTU7130462,20,Москва,
2006-08-06,Прибыл_свободным,BUTU7130462,20,Москва,
2006-09-21,Передан_на_погрузку,BUTU7130462,20,Москва,
2006-09-26,Прибыл_груженый,BUTU7130462,20,Москва,
2006-09-28,Отправлен_по_ЖД,BUTU7130462,20,Москва,Владивосток
2006-10-05,Прибыл_по_ЖД,BUTU7130462,20,Владивосток,
2006-10-07,Отправлен_грузополучателю,BUTU7130462,20,Владивосток,
2006-10-14,Прибыл_свободным,BUTU7130462,20,Владивосток,
2006-11-12,Передан_на_погрузку,BUTU7130462,20,Владивосток,
2006-11-24,Прибыл_груженый,BUTU7130462,20,Владивосток,
2006-11-25,Отправлен_по_ЖД,BUTU7130462,20,Владивосток,Москва
2006-12-09,Прибыл_по_ЖД,BUTU7130462,20,Москва,
2006-12-11,Отправлен_грузополучателю,BUTU7130462,20,Москва,
2006-12-11,Прибыл_свободным,BUTU7130462,20,Москва,
2007-01-22,Передан_на_погрузку,BUTU7130462,20,Москва,
2007-01-26,Прибыл_груженый,BUTU7130462,20,Москва,
2007-01-28,Отправлен_по_ЖД,BUTU7130462,20,Москва,Санкт-Петербург
2007-01-28,Прибыл_по_ЖД,BUTU7130462,20,Санкт-Петербург,
2007-01-28,Отправлен_грузополучателю,BUTU7130462,20,Санкт-Петербург,
2007-01-28,Прибыл_свободным,BUTU7130462,20,Санкт-Петербург,
2007-02-21,Передан_на_погрузку,BUTU7130462,20,Санкт-Петербург,
2007-03-05,Прибыл_груженый,BUTU7130462,20,Санкт-Петербург,
2007-03-05,Отправлен_по_ЖД,BUTU7130462,20,Санкт-Петербург,Владивосток
2007-03-24,Прибыл_по_ЖД,BUTU7130462,20,Владивосток,
2007-03-25,Отправлен_грузополучателю,BUTU7130462,20,Владивосток,
2007-03-29,Прибыл_свободным,BUTU7130462,20,Владивосток,
2007-04-21,Передан_на_погрузку,BUTU7130462,20,Владивосток,
2007-04-29,Прибыл_груженый,BUTU7130462,20,Владивосток,
2007-05-02,Отправлен_по_ЖД,BUTU7130462,20,Владивосток,Санкт-Петербург
2007-05-14,Прибыл_по_ЖД,BUTU7130462,20,Санкт-Петербург,
2007-05-14,Отправлен_грузополучателю,BUTU7130462,20,Санкт-Петербург,
2007-05-18,Прибыл_свободным,BUTU7130462,20,Санкт-Петербург,
2007-07-06,Передан_на_погрузку,BUTU7130462,20,Санкт-Петербург,
2007-07-07,Прибыл_груженый,BUTU7130462,20,Санкт-Петербург,
2007-07-09,Отправлен_по_ЖД,BUTU7130462,20,Санкт-Петербург,Владивосток
2007-07-25,Прибыл_по_ЖД,BUTU7130462,20,Владивосток,
2007-07-25,Отправлен_грузополучателю,BUTU7130462,20,Владивосток,
2007-08-20,Прибыл_свободным,BUTU7130462,20,Владивосток,
2007-08-20,Передан_на_погрузку,BUTU7130462,20,Владивосток,
2007-09-04,Прибыл_груженый,BUTU7130462,20,Владивосток,
2007-09-05,Отправлен_по_ЖД,BUTU7130462,20,Владивосток,Москва
2007-09-20,Прибыл_по_ЖД,BUTU7130462,20,Москва,
2007-09-22,Отправлен_грузополучателю,BUTU7130462,20,Москва,
2007-10-02,Прибыл_свободным,BUTU7130462,20,Москва,
2007-11-01,Передан_на_погрузку,BUTU7130462,20,Москва,
2007-11-07,Прибыл_груженый,BUTU7130462,20,Москва,
2007-11-10,Отправлен_по_ЖД,BUTU7130462,20,Москва,Владивосток
2007-11-23,Прибыл_по_ЖД,BUTU7130462,20,Владивосток,
2007-11-25,Отправлен_грузополучателю,BUTU7130462,20,Владивосток,
2007-12-16,Прибыл_свободным,BUTU7130462,20,Владивосток,
2008-01-18,Передан_на_погрузку,BUTU7130462,20,Владивосток,
2008-01-18,Прибыл_груженый,BUTU7130462,20,Владивосток,
2008-01-18,Отправлен_по_ЖД,BUTU7130462,20,Владивосток,Москва
2008-02-01,Прибыл_по_ЖД,BUTU7130462,20,Москва,
2008-02-02,Отправлен_грузополучателю,BUTU7130462,20,Москва,
2006-01-28,Прибыл_свободным,STNU4919514,40,Санкт-Петербург,
2006-02-08,Передан_на_погрузку,STNU4919514,40,Санкт-Петербург,
2006-02-16,Прибыл_груженый,STNU4919514,40,Санкт-Петербург,
2006-02-19,Отправлен_по_ЖД,STNU4919514,40,Санкт-Петербург,Владивосток
2006-03-09,Прибыл_по_ЖД,STNU4919514,40,Владивосток,
2006-03-10,Отправлен_грузополучателю,STNU4919514,40,Владивосток,
2006-04-03,Прибыл_свободным,STNU4919514,40,Владивосток,
2006-04-30,Передан_на_погрузку,STNU4919514,40,Владивосток,
2006-05-10,Прибыл_груженый,STNU4919514,40,Владивосток,
2006-05-11,Отправлен_по_ЖД,STNU4919514,40,Владивосток,Москва
2006-05-25,Прибыл_по_ЖД,STNU4919514,40,Москва,
2006-05-25,Отправлен_грузополучателю,STNU4919514,40,Москва,
2006-05-26,Прибыл_свободным,STNU4919514,40,Москва,
2006-06-16,Передан_на_погрузку,STNU4919514,40,Москва,
2006-06-16,Прибыл_груженый,STNU4919514,40,Москва,
2006-06-18,Отправлен_по_ЖД,STNU4919514,40,Москва,Санкт-Петербург
2006-06-18,Прибыл_по_ЖД,STNU4919514,40,Санкт-Петербург,
2006-06-22,Отправлен_грузополучателю,STNU4919514,40,Санкт-Петербург,
2006-07-05,Прибыл_свободным,STNU4919514,40,Санкт-Петербург,
2006-07-23,Передан_на_погрузку,STNU4919514,40,Санкт-Петербург,
2006-07-23,Прибыл_груженый,STNU4919514,40,Санкт-Петербург,
2006-07-24,Отправлен_по_ЖД,STNU4919514,40,Санкт-Петербург,Владивосток
2006-08-08,Прибыл_по_ЖД,STNU4919514,40,Владивосток,
2006-08-09,Отправлен_грузополучателю,STNU4919514,40,Владивосток,
2006-08-13,Прибыл_свободным,STNU4919514,40,Владивосток,
2006-08-25,Передан_на_погрузку,STNU4919514,40,Владивосток,
2006-09-05,Прибыл_груженый,STNU4919514,40,Владивосток,
2006-09-06,Отправлен_по_ЖД,STNU4919514,40,Владивосток,Москва
2006-09-21,Прибыл_по_ЖД,STNU4919514,40,Москва,
2006-09-21,Отправлен_грузополучателю,STNU4919514,40,Москва,
2006-09-21,Прибыл_свободным,STNU4919514,40,Москва,
2006-10-28,Передан_на_погрузку,STNU4919514,40,Москва,
2006-11-04,Прибыл_груженый,STNU4919514,40,Москва,
2006-11-08,Отправлен_по_ЖД,STNU4919514,40,Москва,Санкт-Петербург
2006-11-08,Прибыл_по_ЖД,STNU4919514,40,Санкт-Петербург,
2006-11-09,Отправлен_грузополучателю,STNU4919514,40,Санкт-Петербург,
2006-11-09,Прибыл_свободным,STNU4919514,40,Санкт-Петербург,
2006-12-21,Передан_на_погрузку,STNU4919514,40,Санкт-Петербург,
2006-12-22,Прибыл_груженый,STNU4919514,40,Санкт-Петербург,
2006-12-25,Отправлен_по_ЖД,STNU4919514,40,Санкт-Петербург,Владивосток
2007-01-11,Прибыл_по_ЖД,STNU4919514,40,Владивосток,
2007-01-12,Отправлен_грузополучателю,STNU4919514,40,Владивосток,
2007-01-29,Прибыл_свободным,STNU4919514,40,Владивосток,
2007-04-04,Передан_на_погрузку,STNU4919514,40,Владивосток,
2007-04-18,Прибыл_груженый,STNU4919514,40,Владивосток,
2007-04-18,Отправлен_по_ЖД,STNU4919514,40,Владивосток,Москва
2007-04-26,Прибыл_по_ЖД,STNU4919514,40,Москва,
2007-04-29,Отправлен_грузополучателю,STNU4919514,40,Москва,
2007-05-14,Прибыл_свободным,STNU4919514,40,Москва,
2007-05-20,Передан_на_погрузку,STNU4919514,40,Москва,
2007-05-25,Прибыл_груженый,STNU4919514,40,Москва,
2007-05-25,Отправлен_по_ЖД,STNU4919514,40,Москва,Владивосток
2007-06-03,Прибыл_по_ЖД,STNU4919514,40,Владивосток,
2007-06-06,Отправлен_грузополучателю,STNU4919514,40,Владивосток,
2007-06-19,Прибыл_свободным,STNU4919514,40,Владивосток,
2007-07-11,Передан_на_погрузку,STNU4919514,40,Владивосток,
2007-07-24,Прибыл_груженый,STNU4919514,40,Владивосток,
2007-07-27,Отправлен_по_ЖД,STNU4919514,40,Владивосток,Москва
2007-08-08,Прибыл_по_ЖД,STNU4919514,40,Москва,
2007-08-09,Отправлен_грузополучателю,STNU4919514,40,Москва,
2007-08-23,Прибыл_свободным,STNU4919514,40,Москва,
2007-09-24,Передан_на_погрузку,STNU4919514,40,Москва,
2007-10-08,Прибыл_груженый,STNU4919514,40,Москва,
2007-10-09,Отправлен_по_ЖД,STNU4919514,40,Москва,Владивосток
2007-10-29,Прибыл_по_ЖД,STNU4919514,40,Владивосток,
2007-11-01,Отправлен_грузополучателю,STNU4919514,40,Владивосток,
2007-12-01,Прибыл_свободным,STNU4919514,40,Владивосток,
2008-01-02,Передан_на_погрузку,STNU4919514,40,Владивосток,
2008-01-09,Прибыл_груженый,STNU4919514,40,Владивосток,
2008-01-09,Отправлен_по_ЖД,STNU4919514,40,Владивосток,Москва
2008-01-21,Прибыл_по_ЖД,STNU4919514,40,Москва,
2008-01-22,Отправлен_грузополучателю,STNU4919514,40,Москва,
2006-01-05,Прибыл_свободным,KNYU1437543,20,Санкт-Петербург,
2006-02-11,Передан_на_погрузку,KNYU1437543,20,Санкт-Петербург,
2006-02-22,Прибыл_груженый,KNYU1437543,20,Санкт-Петербург,
2006-02-24,Отправлен_по_ЖД,KNYU1437543,20,Санкт-Петербург,Владивосток
2006-03-12,Прибыл_по_ЖД,KNYU1437543,20,Владивосток,
2006-03-13,Отправлен_грузополучателю,KNYU1437543,20,Владивосток,
2006-03-29,Прибыл_свободным,KNYU1437543,20,Владивосток,
2006-03-29,Передан_на_погрузку,KNYU1437543,20,Владивосток,
2006-04-01,Прибыл_груженый,KNYU1437543,20,Владивосток,
2006-04-01,Отправлен_по_ЖД,KNYU1437543,20,Владивосток,Санкт-Петербург
2006-04-18,Прибыл_по_ЖД,KNYU1437543,20,Санкт-Петербург,
2006-04-20,Отправлен_грузополучателю,KNYU1437543,20,Санкт-Петербург,
2006-05-04,Прибыл_свободным,KNYU1437543,20,Санкт-Петербург,
2006-05-15,Передан_на_погрузку,KNYU1437543,20,Санкт-Петербург,
2006-05-26,Прибыл_груженый,KNYU1437543,20,Санкт-Петербург,
2006-05-28,Отправлен_по_ЖД,KNYU1437543,20,Санкт-Петербург,Владивосток
2006-06-09,Прибыл_по_ЖД,KNYU1437543,20,Владивосток,
2006-06-09,Отправлен_грузополучателю,KNYU1437543,20,Владивосток,
2006-06-13,Прибыл_свободным,KNYU1437543,20,Владивосток,
2006-08-09,Передан_на_погрузку,KNYU1437543,20,Владивосток,
2006-08-22,Прибыл_груженый,KNYU1437543,20,Владивосток,
2006-08-23,Отправлен_по_ЖД,KNYU1437543,20,Владивосток,Санкт-Петербург
2006-09-07,Прибыл_по_ЖД,KNYU1437543,20,Санкт-Петербург,
2006-09-09,Отправлен_грузополучателю,KNYU1437543,20,Санкт-Петербург,
2006-09-09,Прибыл_свободным,KNYU1437543,20,Санкт-Петербург,
2006-10-19,Передан_на_погрузку,KNYU1437543,20,Санкт-Петербург,
2006-10-22,Прибыл_груженый,KNYU1437543,20,Санкт-Петербург,
2006-10-23,Отправлен_по_ЖД,KNYU1437543,20,Санкт-Петербург,Москва
2006-10-23,Прибыл_по_ЖД,KNYU1437543,20,Москва,
2006-10-24,Отправлен_грузополучателю,KNYU1437543,20,Москва,
2006-11-04,Прибыл_свободным,KNYU1437543,20,Москва,
2006-12-05,Передан_на_погрузку,KNYU1437543,20,Москва,
2006-12-14,Прибыл_груженый,KNYU1437543,20,Москва,
2006-12-15,Отправлен_по_ЖД,KNYU1437543,20,Москва,Санкт-Петербург
2006-12-15,Прибыл_по_ЖД,KNYU1437543,20,Санкт-Петербург,
2006-12-15,Отправлен_грузополучателю,KNYU1437543,20,Санкт-Петербург,
2006-12-16,Прибыл_свободным,KNYU1437543,20,Санкт-Петербург,
2006-12-29,Передан_на_погрузку,KNYU1437543,20,Санкт-Петербург,
2007-01-03,Прибыл_груженый,KNYU1437543,20,Санкт-Петербург,
2007-01-04,Отправлен_по_ЖД,KNYU1437543,20,Санкт-Петербург,Москва
2007-01-04,Прибыл_по_ЖД,KNYU1437543,20,Москва,
2007-01-04,Отправлен_грузополучателю,KNYU1437543,20,Москва,
2007-01-04,Прибыл_свободным,KNYU1437543,20,Москва,
2007-01-30,Передан_на_погрузку,KNYU1437543,20,Москва,
2007-02-18,Прибыл_груженый,KNYU1437543,20,Москва,
2007-02-19,Отправлен_по_ЖД,KNYU1437543,20,Москва,Санкт-Петербург
2007-02-19,Прибыл_по_ЖД,KNYU1437543,20,Санкт-Петербург,
2007-02-22,Отправлен_грузополучателю,KNYU1437543,20,Санкт-Петербург,
2007-02-22,Прибыл_свободным,KNYU1437543,20,Санкт-Петербург,
2007-02-22,Передан_на_погрузку,KNYU1437543,20,Санкт-Петербург,
2007-03-02,Прибыл_груженый,KNYU1437543,20,Санкт-Петербург,
2007-03-04,Отправлен_по_ЖД,KNYU1437543,20,Санкт-Петербург,Москва
2007-03-09,Прибыл_по_ЖД,KNYU1437543,20,Москва,
2007-03-10,Отправлен_грузополучателю,KNYU1437543,20,Москва,
2007-04-25,Прибыл_свободным,KNYU1437543,20,Москва,
2007-05-25,Передан_на_погрузку,KNYU1437543,20,Москва,
2007-05-29,Прибыл_груженый,KNYU1437543,20,Москва,
2007-06-01,Отправлен_по_ЖД,KNYU1437543,20,Москва,Владивосток
2007-06-20,Прибыл_по_ЖД,KNYU1437543,20,Владивосток,
2007-06-21,Отправлен_грузополучателю,KNYU1437543,20,Владивосток,
2007-07-03,Прибыл_свободным,KNYU1437543,20,Владивосток,
2007-07-28,Передан_на_погрузку,KNYU1437543,20,Владивосток,
2007-08-01,Прибыл_груженый,KNYU1437543,20,Владивосток,
2007-08-04,Отправлен_по_ЖД,KNYU1437543,20,Владивосток,Москва
2007-08-14,Прибыл_по_ЖД,KNYU1437543,20,Москва,
2007-08-14,Отправлен_грузополучателю,KNYU1437543,20,Москва,
2007-08-28,Прибыл_свободным,KNYU1437543,20,Москва,
2007-10-20,Передан_на_погрузку,KNYU1437543,20,Москва,
2007-10-24,Прибыл_груженый,KNYU1437543,20,Москва,
2007-10-25,Отправлен_по_ЖД,KNYU1437543,20,Москва,Санкт-Петербург
2007-10-25,Прибыл_по_ЖД,KNYU1437543,20,Санкт-Петербург,
2007-10-27,Отправлен_грузополучателю,KNYU1437543,20,Санкт-Петербург,
2007-11-08,Прибыл_свободным,KNYU1437543,20,Санкт-Петербург,
2007-11-11,Передан_на_погрузку,KNYU1437543,20,Санкт-Петербург,
2007-11-13,Прибыл_груженый,KNYU1437543,20,Санкт-Петербург,
2007-11-14,Отправлен_по_ЖД,KNYU1437543,20,Санкт-Петербург,Владивосток
2007-12-01,Прибыл_по_ЖД,KNYU1437543,20,Владивосток,
2007-12-01,Отправлен_грузополучателю,KNYU1437543,20,Владивосток,
2007-12-19,Прибыл_свободным,KNYU1437543,20,Владивосток,
2008-01-30,Передан_на_погрузку,KNYU1437543,20,Владивосток,
2008-02-08,Прибыл_груженый,KNYU1437543,20,Владивосток,
2008-02-08,Отправлен_по_ЖД,KNYU1437543,20,Владивосток,Санкт-Петербург
2008-02-24,Прибыл_по_ЖД,KNYU1437543,20,Санкт-Петербург,
2008-02-27,Отправлен_грузополучателю,KNYU1437543,20,Санкт-Петербург,
2006-01-31,Прибыл_свободным,KNYU1773354,20,Москва,
2006-02-25,Передан_на_погрузку,KNYU1773354,20,Москва,
2006-03-19,Прибыл_груженый,KNYU1773354,20,Москва,
2006-03-22,Отправлен_по_ЖД,KNYU1773354,20,Москва,Владивосток
2006-04-03,Прибыл_по_ЖД,KNYU1773354,20,Владивосток,
2006-04-03,Отправлен_грузополучателю,KNYU1773354,20,Владивосток,
2006-04-06,Прибыл_свободным,KNYU1773354,20,Владивосток,
2006-05-14,Передан_на_погрузку,KNYU1773354,20,Владивосток,
2006-05-20,Прибыл_груженый,KNYU1773354,20,Владивосток,
2006-05-23,Отправлен_по_ЖД,KNYU1773354,20,Владивосток,Москва
2006-06-03,Прибыл_по_ЖД,KNYU1773354,20,Москва,
2006-06-05,Отправлен_грузополучателю,KNYU1773354,20,Москва,
2006-06-18,Прибыл_свободным,KNYU1773354,20,Москва,
2006-07-17,Передан_на_погрузку,KNYU1773354,20,Москва,
2006-07-17,Прибыл_груженый,KNYU1773354,20,Москва,
2006-07-21,Отправлен_по_ЖД,KNYU1773354,20,Москва,Санкт-Петербург
2006-07-21,Прибыл_по_ЖД,KNYU1773354,20,Санкт-Петербург,
2006-07-22,Отправлен_грузополучателю,KNYU1773354,20,Санкт-Петербург,
2006-08-18,Прибыл_свободным,KNYU1773354,20,Санкт-Петербург,
2006-09-04,Передан_на_погрузку,KNYU1773354,20,Санкт-Петербург,
2006-09-12,Прибыл_груженый,KNYU1773354,20,Санкт-Петербург,
2006-09-12,Отправлен_по_ЖД,KNYU1773354,20,Санкт-Петербург,Владивосток
2006-09-26,Прибыл_по_ЖД,KNYU1773354,20,Владивосток,
2006-09-26,Отправлен_грузополучателю,KNYU1773354,20,Владивосток,
2006-10-05,Прибыл_свободным,KNYU1773354,20,Владивосток,
2006-11-05,Передан_на_погрузку,KNYU1773354,20,Владивосток,
2006-11-11,Прибыл_груженый,KNYU1773354,20,Владивосток,
2006-11-13,Отправлен_по_ЖД,KNYU1773354,20,Владивосток,Москва
2006-11-21,Прибыл_по_ЖД,KNYU1773354,20,Москва,
2006-11-22,Отправлен_грузополучателю,KNYU1773354,20,Москва,
2006-12-10,Прибыл_свободным,KNYU1773354,20,Москва,
2007-01-30,Передан_на_погрузку,KNYU1773354,20,Москва,
2007-02-05,Прибыл_груженый,KNYU1773354,20,Москва,
2007-02-09,Отправлен_по_ЖД,KNYU1773354,20,Москва,Владивосток
2007-02-19,Прибыл_по_ЖД,KNYU1773354,20,Владивосток,
2007-02-20,Отправлен_грузополучателю,KNYU1773354,20,Владивосток,
2007-03-09,Прибыл_свободным,KNYU1773354,20,Владивосток,
2007-03-09,Передан_на_погрузку,KNYU1773354,20,Владивосток,
2007-03-16,Прибыл_груженый,KNYU1773354,20,Владивосток,
2007-03-19,Отправлен_по_ЖД,KNYU1773354,20,Владивосток,Санкт-Петербург
2007-04-05,Прибыл_по_ЖД,KNYU1773354,20,Санкт-Петербург,
2007-04-05,Отправлен_грузополучателю,KNYU1773354,20,Санкт-Петербург,
2007-04-22,Прибыл_свободным,KNYU1773354,20,Санкт-Петербург,
2007-05-07,Передан_на_погрузку,KNYU1773354,20,Санкт-Петербург,
2007-05-21,Прибыл_груженый,KNYU1773354,20,Санкт-Петербург,
2007-05-23,Отправлен_по_ЖД,KNYU1773354,20,Санкт-Петербург,Владивосток
2007-06-09,Прибыл_по_ЖД,KNYU1773354,20,Владивосток,
2007-06-09,Отправлен_грузополучателю,KNYU1773354,20,Владивосток,
2007-07-05,Прибыл_свободным,KNYU1773354,20,Владивосток,
2007-08-13,Передан_на_погрузку,KNYU1773354,20,Владивосток,
2007-08-26,Прибыл_груженый,KNYU1773354,20,Владивосток,
2007-08-26,Отправлен_по_ЖД,KNYU1773354,20,Владивосток,Москва
2007-09-10,Прибыл_по_ЖД,KNYU1773354,20,Москва,
2007-09-12,Отправлен_грузополучателю,KNYU1773354,20,Москва,
2007-10-04,Прибыл_свободным,KNYU1773354,20,Москва,
2007-10-21,Передан_на_погрузку,KNYU1773354,20,Москва,
2007-11-08,Прибыл_груженый,KNYU1773354,20,Москва,
2007-11-09,Отправлен_по_ЖД,KNYU1773354,20,Москва,Санкт-Петербург
2007-11-13,Прибыл_по_ЖД,KNYU1773354,20,Санкт-Петербург,
2007-11-14,Отправлен_грузополучателю,KNYU1773354,20,Санкт-Петербург,
2007-11-18,Прибыл_свободным,KNYU1773354,20,Санкт-Петербург,
2007-12-06,Передан_на_погрузку,KNYU1773354,20,Санкт-Петербург,
2007-12-14,Прибыл_груженый,KNYU1773354,20,Санкт-Петербург,
2007-12-16,Отправлен_по_ЖД,KNYU1773354,20,Санкт-Петербург,Москва
2007-12-16,Прибыл_по_ЖД,KNYU1773354,20,Москва,
2007-12-16,Отправлен_грузополучателю,KNYU1773354,20,Москва,
2007-12-25,Прибыл_свободным,KNYU1773354,20,Москва,
2008-01-17,Передан_на_погрузку,KNYU1773354,20,Москва,
2008-02-02,Прибыл_груженый,KNYU1773354,20,Москва,
2008-02-04,Отправлен_по_ЖД,KNYU1773354,20,Москва,Санкт-Петербург
2008-02-04,Прибыл_по_ЖД,KNYU1773354,20,Санкт-Петербург,
2008-02-04,Отправлен_грузополучателю,KNYU1773354,20,Санкт-Петербург,
2006-01-26,Прибыл_свободным,TIMU8010374,20,Москва,
2006-03-07,Передан_на_погрузку,TIMU8010374,20,Москва,
2006-03-13,Прибыл_груженый,TIMU8010374,20,Москва,
2006-03-13,Отправлен_по_ЖД,TIMU8010374,20,Москва,Владивосток
2006-03-25,Прибыл_по_ЖД,TIMU8010374,20,Владивосток,
2006-03-27,Отправлен_грузополучателю,TIMU8010374,20,Владивосток,
2006-04-10,Прибыл_свободным,TIMU8010374,20,Владивосток,
2006-05-12,Передан_на_погрузку,TIMU8010374,20,Владивосток,
2006-05-18,Прибыл_груженый,TIMU8010374,20,Владивосток,
2006-05-18,Отправлен_по_ЖД,TIMU8010374,20,Владивосток,Санкт-Петербург
2006-06-01,Прибыл_по_ЖД,TIMU8010374,20,Санкт-Петербург,
2006-06-02,Отправлен_грузополучателю,TIMU8010374,20,Санкт-Петербург,
2006-06-25,Прибыл_свободным,TIMU8010374,20,Санкт-Петербург,
2006-07-25,Передан_на_погрузку,TIMU8010374,20,Санкт-Петербург,
2006-08-02,Прибыл_груженый,TIMU8010374,20,Санкт-Петербург,
2006-08-06,Отправлен_по_ЖД,TIMU8010374,20,Санкт-Петербург,Москва
2006-08-13,Прибыл_по_ЖД,TIMU8010374,20,Москва,
2006-08-14,Отправлен_грузополучателю,TIMU8010374,20,Москва,
2006-08-14,Прибыл_свободным,TIMU8010374,20,Москва,
2006-08-14,Передан_на_погрузку,TIMU8010374,20,Москва,
2006-08-29,Прибыл_груженый,TIMU8010374,20,Москва,
2006-08-30,Отправлен_по_ЖД,TIMU8010374,20,Москва,Санкт-Петербург
2006-08-30,Прибыл_по_ЖД,TIMU8010374,20,Санкт-Петербург,
2006-09-01,Отправлен_грузополучателю,TIMU8010374,20,Санкт-Петербург,
2006-09-03,Прибыл_свободным,TIMU8010374,20,Санкт-Петербург,
2006-10-11,Передан_на_погрузку,TIMU8010374,20,Санкт-Петербург,
2006-11-02,Прибыл_груженый,TIMU8010374,20,Санкт-Петербург,
2006-11-04,Отправлен_по_ЖД,TIMU8010374,20,Санкт-Петербург,Владивосток
2006-11-23,Прибыл_по_ЖД,TIMU8010374,20,Владивосток,
2006-11-24,Отправлен_грузополучателю,TIMU8010374,20,Владивосток,
2006-12-14,Прибыл_свободным,TIMU8010374,20,Владивосток,
2007-01-04,Передан_на_погрузку,TIMU8010374,20,Владивосток,
2007-01-12,Прибыл_груженый,TIMU8010374,20,Владивосток,
2007-01-16,Отправлен_по_ЖД,TIMU8010374,20,Владивосток,Санкт-Петербург
2007-02-01,Прибыл_по_ЖД,TIMU8010374,20,Санкт-Петербург,
2007-02-01,Отправлен_грузополучателю,TIMU8010374,20,Санкт-Петербург,
2007-02-11,Прибыл_свободным,TIMU8010374,20,Санкт-Петербург,
2007-02-11,Передан_на_погрузку,TIMU8010374,20,Санкт-Петербург,
2007-02-21,Прибыл_груженый,TIMU8010374,20,Санкт-Петербург,
2007-02-24,Отправлен_по_ЖД,TIMU8010374,20,Санкт-Петербург,Москва
2007-03-02,Прибыл_по_ЖД,TIMU8010374,20,Москва,
2007-03-05,Отправлен_грузополучателю,TIMU8010374,20,Москва,
2007-04-07,Прибыл_свободным,TIMU8010374,20,Москва,
2007-04-24,Передан_на_погрузку,TIMU8010374,20,Москва,
2007-05-07,Прибыл_груженый,TIMU8010374,20,Москва,
2007-05-10,Отправлен_по_ЖД,TIMU8010374,20,Москва,Владивосток
2007-05-25,Прибыл_по_ЖД,TIMU8010374,20,Владивосток,
2007-05-25,Отправлен_грузополучателю,TIMU8010374,20,Владивосток,
2007-06-13,Прибыл_свободным,TIMU8010374,20,Владивосток,
2007-06-17,Передан_на_погрузку,TIMU8010374,20,Владивосток,
2007-07-01,Прибыл_груженый,TIMU8010374,20,Владивосток,
2007-07-04,Отправлен_по_ЖД,TIMU8010374,20,Владивосток,Санкт-Петербург
2007-07-22,Прибыл_по_ЖД,TIMU8010374,20,Санкт-Петербург,
2007-07-23,Отправлен_грузополучателю,TIMU8010374,20,Санкт-Петербург,
2007-08-01,Прибыл_свободным,TIMU8010374,20,Санкт-Петербург,
2007-08-01,Передан_на_погрузку,TIMU8010374,20,Санкт-Петербург,
2007-08-05,Прибыл_груженый,TIMU8010374,20,Санкт-Петербург,
2007-08-07,Отправлен_по_ЖД,TIMU8010374,20,Санкт-Петербург,Москва
2007-08-07,Прибыл_по_ЖД,TIMU8010374,20,Москва,
2007-08-09,Отправлен_грузополучателю,TIMU8010374,20,Москва,
2007-08-15,Прибыл_свободным,TIMU8010374,20,Москва,
2007-09-03,Передан_на_погрузку,TIMU8010374,20,Москва,
2007-09-14,Прибыл_груженый,TIMU8010374,20,Москва,
2007-09-16,Отправлен_по_ЖД,TIMU8010374,20,Москва,Владивосток
2007-09-25,Прибыл_по_ЖД,TIMU8010374,20,Владивосток,
2007-09-26,Отправлен_грузополучателю,TIMU8010374,20,Владивосток,
2007-10-14,Прибыл_свободным,TIMU8010374,20,Владивосток,
2007-10-14,Передан_на_погрузку,TIMU8010374,20,Владивосток,
2007-10-16,Прибыл_груженый,TIMU8010374,20,Владивосток,
2007-10-19,Отправлен_по_ЖД,TIMU8010374,20,Владивосток,Москва
2007-11-07,Прибыл_по_ЖД,TIMU8010374,20,Москва,
2007-11-08,Отправлен_грузополучателю,TIMU8010374,20,Москва,
2007-11-24,Прибыл_свободным,TIMU8010374,20,Москва,
2007-11-24,Передан_на_погрузку,TIMU8010374,20,Москва,
2007-12-04,Прибыл_груженый,TIMU8010374,20,Москва,
2007-12-06,Отправлен_по_ЖД,TIMU8010374,20,Москва,Владивосток
2007-12-18,Прибыл_по_ЖД,TIMU8010374,20,Владивосток,
2007-12-18,Отправлен_грузополучателю,TIMU8010374,20,Владивосток,
2007-12-28,Прибыл_свободным,TIMU8010374,20,Владивосток,
2008-02-01,Передан_на_погрузку,TIMU8010374,20,Владивосток,
2008-02-15,Прибыл_груженый,TIMU8010374,20,Владивосток,
2008-02-16,Отправлен_по_ЖД,TIMU8010374,20,Владивосток,Москва
